"Frequency";"Verification test [FTB-101]" (Magnitude (dB));"H1-X1 [open ] TAP-1" (Magnitude (dB));"H2-X2 [open ] TAP-1" (Magnitude (dB));"H3-X3 [open ] TAP-1" (Magnitude (dB));" X1-H0X0 [open] TAP-1" (Magnitude (dB));"X2-H0X0  [open] TAP-1" (Magnitude (dB));"X3-X0H0 [open] TAP-1" (Magnitude (dB));"Y1-Y3  [ open] TAP-1" (Magnitude (dB));"Y2-Y1 [open] TAP-1" (Magnitude (dB));"Y3-Y2 [ open ] TAP-1" (Magnitude (dB));"H1-X0H0 [short X1-X2-X3] TAP-1" (Magnitude (dB));"H2-X0H0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H1-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H2-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"X1-H0X0 [short Y1-Y2-Y3] TAP-1" (Magnitude (dB));"X2-H0X0 [short Y1-Y2-Y3, ] TAP-1" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"Verification test [FTB-101] (1)" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1 (1)" (Magnitude (dB))
230956,000000;-0,094441;-24,217344;-24,093511;-23,994198;-34,750599;-34,228890;-33,441507;-28,186662;-36,945735;-27,690363;-44,345232;-43,428877;-42,446620;-45,502511;-44,001299;-42,536786;-34,694302;-34,208890;-33,430899;-0,083077;-33,429799
232290,000000;-0,094871;-24,151213;-24,035871;-23,945756;-34,529882;-34,018444;-33,296621;-28,167290;-36,828710;-27,492681;-44,150793;-43,248698;-42,293228;-45,282739;-43,804821;-42,413024;-34,476418;-33,998008;-33,285267;-0,083226;-33,284265
233631,000000;-0,094783;-24,086083;-23,975645;-23,877011;-34,316124;-33,812465;-33,150362;-28,141172;-36,700221;-27,286546;-43,953955;-43,064638;-42,130336;-45,063441;-43,605569;-42,277329;-34,265932;-33,791487;-33,138173;-0,083209;-33,136871
234980,000000;-0,095073;-24,018816;-23,909225;-23,795727;-34,110455;-33,614131;-33,005555;-28,108857;-36,560442;-27,071475;-43,760662;-42,882097;-41,963361;-44,850591;-43,409576;-42,136053;-34,063363;-33,591964;-32,992597;-0,083594;-32,991279
236336,000000;-0,095987;-23,945073;-23,834565;-23,705741;-33,911396;-33,421853;-32,864687;-28,070103;-36,408907;-26,846609;-43,573268;-42,703349;-41,794173;-44,645636;-43,218488;-41,992439;-33,867254;-33,398587;-32,851099;-0,084270;-32,849459
237700,000000;-0,096320;-23,864805;-23,753246;-23,608490;-33,716038;-33,234576;-32,729002;-28,024343;-36,244906;-26,609999;-43,391332;-42,528764;-41,623892;-44,446941;-43,032387;-41,849107;-33,675181;-33,209460;-32,715136;-0,084594;-32,713146
239073,000000;-0,096724;-23,780840;-23,668268;-23,506395;-33,523330;-33,050901;-32,601997;-27,971839;-36,068628;-26,360657;-43,215556;-42,359225;-41,454872;-44,252420;-42,850359;-41,709762;-33,485460;-33,024015;-32,587518;-0,085085;-32,585594
240453,000000;-0,097207;-23,695420;-23,583457;-23,402544;-33,331458;-32,870113;-32,486289;-27,912541;-35,878493;-26,097304;-43,045130;-42,195348;-41,289301;-44,060262;-42,672079;-41,578730;-33,296099;-32,840541;-32,471271;-0,085393;-32,469556
241841,000000;-0,097646;-23,611227;-23,500870;-23,301100;-33,138882;-32,691139;-32,385323;-27,846804;-35,676206;-25,819132;-42,882206;-42,039414;-41,130762;-43,870689;-42,499192;-41,460697;-33,106536;-32,658140;-32,369756;-0,085691;-32,368493
243237,000000;-0,098033;-23,530998;-23,424483;-23,209521;-32,945740;-32,513760;-32,301611;-27,774926;-35,460736;-25,524485;-42,728345;-41,895678;-40,987709;-43,684170;-42,334507;-41,364580;-32,916025;-32,476786;-32,285301;-0,086085;-32,284622
244642,000000;-0,098288;-23,458239;-23,359011;-23,140618;-32,753066;-32,338313;-32,235879;-27,696765;-35,232253;-25,212462;-42,587873;-41,769550;-40,873884;-43,507033;-42,184171;-41,303004;-32,726407;-32,296851;-32,218522;-0,086410;-32,218664
246054,000000;-0,098771;-23,396827;-23,307263;-23,110892;-32,567525;-32,168173;-32,186843;-27,612707;-34,992625;-24,881482;-42,465958;-41,665880;-40,810367;-43,346361;-42,052991;-41,293241;-32,543858;-32,121691;-32,168032;-0,086936;-32,169054
247474,000000;-0,099157;-23,347472;-23,266392;-23,124809;-32,404067;-32,011995;-32,151372;-27,522676;-34,743767;-24,530166;-42,370629;-41,587110;-40,810882;-43,217682;-41,945662;-41,341539;-32,383804;-31,961276;-32,130532;-0,087121;-32,132358
248903,000000;-0,099562;-23,304124;-23,225171;-23,153733;-32,293917;-31,890955;-32,128110;-27,427910;-34,489305;-24,157169;-42,317942;-41,541154;-40,860591;-43,149537;-41,873213;-41,421948;-32,277193;-31,836558;-32,104524;-0,087691;-32,106519
250340,000000;-0,100001;-23,253637;-23,171096;-23,152871;-32,284944;-31,840801;-32,118500;-27,327884;-34,232735;-23,760488;-42,335859;-41,550193;-40,932655;-43,185486;-41,865221;-41,492191;-32,271555;-31,785804;-32,091585;-0,088051;-32,092354
251785,000000;-0,100537;-23,187692;-23,101440;-23,106369;-32,406059;-31,899120;-32,120638;-27,222052;-33,974147;-23,338882;-42,446447;-41,642404;-41,022854;-43,354869;-41,961150;-41,534830;-32,393713;-31,846540;-32,090152;-0,088481;-32,088930
253239,000000;-0,101011;-23,108344;-23,020548;-23,026822;-32,594810;-32,049229;-32,121269;-27,109909;-33,702903;-22,890332;-42,613100;-41,795636;-41,116291;-43,596129;-42,146635;-41,552124;-32,580786;-31,999262;-32,088545;-0,089077;-32,085856
254701,000000;-0,101381;-23,022589;-22,934166;-22,931061;-32,717915;-32,187727;-32,101480;-26,991071;-33,405779;-22,412611;-42,734197;-41,917174;-41,161983;-43,765927;-42,312964;-41,537773;-32,700954;-32,136466;-32,067575;-0,089288;-32,064997
256171,000000;-0,102119;-22,935347;-22,846489;-22,830122;-32,709206;-32,221253;-32,051107;-26,865007;-33,081121;-21,906630;-42,745259;-41,936832;-41,130031;-43,787246;-42,362508;-41,487375;-32,691102;-32,164366;-32,015597;-0,089981;-32,014766
257650,000000;-0,102470;-22,847694;-22,758780;-22,728690;-32,598143;-32,148206;-31,972196;-26,731654;-32,737467;-21,375502;-42,660697;-41,861388;-41,036779;-43,689468;-42,293975;-41,408045;-32,580491;-32,083237;-31,934535;-0,090200;-31,936010
259138,000000;-0,102892;-22,760237;-22,671500;-22,628663;-32,439241;-32,013484;-31,875057;-26,590686;-32,382214;-20,822876;-42,525615;-41,733049;-40,913403;-43,534612;-42,158208;-41,313566;-32,422126;-31,940199;-31,835303;-0,090350;-31,838662
260633,000000;-0,103296;-22,673072;-22,584398;-22,530507;-32,277550;-31,859052;-31,771748;-26,438541;-32,019062;-20,254158;-42,380974;-41,590385;-40,785040;-43,374612;-42,002091;-41,215188;-32,259682;-31,779363;-31,730853;-0,090815;-31,734508
262138,000000;-0,103859;-22,585369;-22,497050;-22,433380;-32,150986;-31,717320;-31,672949;-26,267668;-31,649337;-19,675885;-42,260535;-41,465065;-40,670548;-43,252474;-41,862896;-41,120322;-32,129233;-31,634240;-31,633112;-0,091350;-31,634870
263651,000000;-0,104343;-22,496783;-22,409000;-22,336394;-32,094416;-31,618075;-31,586036;-26,065116;-31,263585;-19,099881;-42,195001;-41,385644;-40,584799;-43,207109;-41,775111;-41,034891;-32,062350;-31,536230;-31,552275;-0,091789;-31,548860
265174,000000;-0,105028;-22,406856;-22,319746;-22,239422;-32,113909;-31,580729;-31,509946;-25,818690;-30,830023;-18,543610;-42,194040;-41,364803;-40,532648;-43,243145;-41,758674;-40,960502;-32,060609;-31,503967;-31,489381;-0,092465;-31,478367
266704,000000;-0,105353;-22,315436;-22,228649;-22,142143;-32,152041;-31,584552;-31,434582;-25,521664;-30,296336;-18,030379;-42,216309;-41,373162;-40,492366;-43,296986;-41,785367;-40,891229;-32,070817;-31,510731;-31,431440;-0,092816;-31,414744
268244,000000;-0,106259;-22,222925;-22,136576;-22,045215;-32,134183;-31,569501;-31,355948;-25,160573;-29,620119;-17,590694;-42,199900;-41,355661;-40,433239;-43,288370;-41,786168;-40,820957;-32,029430;-31,493751;-31,367451;-0,093484;-31,349721
269793,000000;-0,106646;-22,128993;-22,042819;-21,949271;-32,038803;-31,497601;-31,281171;-24,696930;-28,771246;-17,261849;-42,124365;-41,286007;-40,346490;-43,197539;-41,721795;-40,750947;-31,924279;-31,417945;-31,300610;-0,093818;-31,286043
271350,000000;-0,107085;-22,033342;-21,947369;-21,855493;-31,888872;-31,377101;-31,219381;-24,082177;-27,717269;-17,082466;-42,007683;-41,178014;-40,243977;-43,052274;-41,604573;-40,687303;-31,778925;-31,295061;-31,241217;-0,094116;-31,232191
272917,000000;-0,107534;-21,936550;-21,851052;-21,766857;-31,710126;-31,229881;-31,173797;-23,290095;-26,456880;-17,080356;-41,871791;-41,051080;-40,139895;-42,883162;-41,460882;-40,634115;-31,617613;-31,149966;-31,194384;-0,094695;-31,190603
274492,000000;-0,108000;-21,839505;-21,753475;-21,686897;-31,517924;-31,069195;-31,140783;-22,344547;-25,051298;-17,259695;-41,728268;-40,916067;-40,041792;-42,708628;-41,308749;-40,588283;-31,455148;-30,999978;-31,156176;-0,095134;-31,153948
276077,000000;-0,108545;-21,743532;-21,656289;-21,619327;-31,319838;-30,901762;-31,112046;-21,318913;-23,612360;-17,598266;-41,582013;-40,776991;-39,952099;-42,541173;-41,158915;-40,539708;-31,299525;-30,854628;-31,112795;-0,095503;-31,104650
277671,000000;-0,108994;-21,654418;-21,562193;-21,566676;-31,120948;-30,730890;-31,076591;-20,297868;-22,250591;-18,061105;-41,437575;-40,636386;-39,868112;-42,392029;-41,020099;-40,475101;-31,157651;-30,721036;-31,045059;-0,096039;-31,023247
279274,000000;-0,109601;-21,583180;-21,479256;-21,524937;-30,927213;-30,560355;-31,021053;-19,340778;-21,026197;-18,633462;-41,304619;-40,500385;-39,783913;-42,273141;-40,899741;-40,383331;-31,032522;-30,601234;-30,936172;-0,096513;-30,898563
280886,000000;-0,110401;-21,546467;-21,422214;-21,482861;-30,745992;-30,394140;-30,935010;-18,487017;-19,968701;-19,346739;-41,200913;-40,382469;-39,689619;-42,195236;-40,804876;-40,262004;-30,922447;-30,490993;-30,785981;-0,097216;-30,738393
282508,000000;-0,110885;-21,555792;-21,408730;-21,428007;-30,585177;-30,236321;-30,811366;-17,779659;-19,110616;-20,265533;-41,139661;-40,301285;-39,578944;-42,161862;-40,742655;-40,119555;-30,822410;-30,381904;-30,610158;-0,097594;-30,561967
284139,000000;-0,111325;-21,599831;-21,444096;-21,358484;-30,459167;-30,094360;-30,649999;-17,259948;-18,488842;-21,462249;-41,113900;-40,268677;-39,457821;-42,163098;-40,713978;-39,969739;-30,736151;-30,271079;-30,429998;-0,097857;-30,387330
285779,000000;-0,111836;-21,642940;-21,500187;-21,280821;-30,393019;-29,981172;-30,456938;-16,947141;-18,120086;-23,005225;-41,099821;-40,270083;-39,344966;-42,184707;-40,707256;-39,826209;-30,683156;-30,170077;-30,260883;-0,098428;-30,225123
287429,000000;-0,112381;-21,646246;-21,527712;-21,199876;-30,426420;-29,922199;-30,247590;-16,820815;-17,985560;-24,955941;-41,083304;-40,284162;-39,269259;-42,229491;-40,713459;-39,702452;-30,697550;-30,109951;-30,113067;-0,098859;-30,082012
289088,000000;-0,113032;-21,594058;-21,498608;-21,114611;-30,600056;-29,960366;-30,049078;-16,813470;-18,024980;-27,395451;-41,081563;-40,315603;-39,260878;-42,324353;-40,760696;-39,611525;-30,815740;-30,144736;-29,994886;-0,099307;-29,966302
290757,000000;-0,113411;-21,498474;-21,419984;-21,022727;-30,887756;-30,132958;-29,889973;-16,841742;-18,143693;-30,597761;-41,117861;-40,379719;-39,324933;-42,479363;-40,889266;-39,559107;-31,028904;-30,316025;-29,906343;-0,099939;-29,880784
292436,000000;-0,113912;-21,378759;-21,310556;-20,927841;-31,153070;-30,387991;-29,773672;-16,876955;-18,266896;-35,651163;-41,163195;-40,444111;-39,412893;-42,629063;-41,059712;-39,527544;-31,242992;-30,562084;-29,827951;-0,100475;-29,808934
294124,000000;-0,114678;-21,249592;-21,186713;-20,838063;-31,274297;-30,581623;-29,672704;-16,945919;-18,400538;-49,286144;-41,155353;-40,448683;-39,459780;-42,687984;-41,161040;-39,492654;-31,352224;-30,735313;-29,735915;-0,101187;-29,723773
295822,000000;-0,115109;-21,117743;-21,057975;-20,756953;-31,253457;-30,634620;-29,617885;-17,054391;-18,566999;-39,574395;-41,074306;-40,377832;-39,448687;-42,640226;-41,146666;-39,447708;-31,335840;-30,764988;-29,625984;-0,101741;-29,618332
297530,000000;-0,115593;-20,984702;-20,927599;-20,679616;-31,149150;-30,578892;-29,504394;-17,175270;-18,730481;-32,637537;-40,946214;-40,259937;-39,397239;-42,522026;-41,050600;-39,398698;-31,233394;-30,686247;-29,563749;-0,101890;-29,558813
299247,000000;-0,116007;-20,850709;-20,796371;-20,599230;-31,008334;-30,470179;-29,401491;-17,290160;-18,828899;-29,004686;-40,803114;-40,126735;-39,323807;-42,371862;-40,918663;-39,352944;-31,088134;-30,554323;-29,460144;-0,102374;-29,457821
300975,000000;-0,116632;-20,714204;-20,663016;-20,514216;-30,855992;-30,341557;-29,321205;-17,408715;-18,826242;-26,636346;-40,664020;-39,997482;-39,245496;-42,212733;-40,777713;-39,319710;-30,926968;-30,403400;-29,380442;-0,102813;-29,379597
302712,000000;-0,117248;-20,575319;-20,527239;-20,426148;-30,707706;-30,207973;-29,261991;-17,558632;-18,732357;-24,861347;-40,536435;-39,880098;-39,174515;-42,060112;-40,642790;-39,303582;-30,766639;-30,252056;-29,323263;-0,103481;-29,323644
304460,000000;-0,117653;-20,434810;-20,389044;-20,334901;-30,576044;-30,078713;-29,211026;-17,762724;-18,592666;-23,511182;-40,421743;-39,776122;-39,115479;-41,926091;-40,521869;-39,296370;-30,621864;-30,111453;-29,275550;-0,103947;-29,276662
306218,000000;-0,118331;-20,294759;-20,249535;-20,240109;-30,475950;-29,965591;-29,153253;-18,030863;-18,463843;-22,490591;-40,322830;-39,687190;-39,069238;-41,827201;-40,423211;-39,284923;-30,510110;-29,992718;-29,221466;-0,104659;-29,222446
307985,000000;-0,118569;-20,158504;-20,111131;-20,143126;-30,420133;-29,882138;-29,078603;-18,358086;-18,391078;-21,754772;-40,244467;-39,616926;-39,035594;-41,777157;-40,355688;-39,259044;-30,446059;-29,907022;-29,150413;-0,104799;-29,150612
309763,000000;-0,119036;-20,034665;-19,979526;-20,049905;-30,397733;-29,833204;-28,986409;-18,731907;-18,396854;-21,269072;-40,185145;-39,561667;-39,007423;-41,763919;-40,319253;-39,215208;-30,419441;-29,856921;-29,061452;-0,105274;-29,061254
311552,000000;-0,119969;-19,940618;-19,866230;-19,971384;-30,369685;-29,799400;-28,883776;-19,136371;-18,479723;-20,996190;-40,131169;-39,503393;-38,965530;-41,744275;-40,290267;-39,154162;-30,390777;-29,821142;-28,960564;-0,106101;-28,960418
313350,000000;-0,120603;-19,907984;-19,793746;-19,927688;-30,316595;-29,754826;-28,786304;-19,556301;-18,625377;-20,896582;-40,080403;-39,433619;-38,894881;-41,696670;-40,242172;-39,078529;-30,338872;-29,772896;-28,864931;-0,106558;-28,864690
315160,000000;-0,121105;-19,985160;-19,802742;-19,952186;-30,263572;-29,701399;-28,724376;-19,980912;-18,816156;-20,932607;-40,062738;-39,371669;-38,799725;-41,642866;-40,179237;-38,994880;-30,286849;-29,714971;-28,804309;-0,106866;-28,804070
316979,000000;-0,121801;-20,218670;-19,952877;-20,092026;-30,252763;-29,670589;-28,739876;-20,402298;-19,036293;-21,067369;-40,104509;-39,354315;-38,694532;-41,603100;-40,128674;-38,909578;-30,274310;-29,678182;-28,820623;-0,107358;-28,820384
318809,000000;-0,122620;-20,610517;-20,289234;-20,389798;-30,314430;-29,700257;-28,877715;-20,814344;-19,272054;-21,267584;-40,178094;-39,390839;-38,594439;-41,548418;-40,098121;-38,827608;-30,329994;-29,699515;-28,958200;-0,108070;-28,957567
320649,000000;-0,122964;-21,100028;-20,782093;-20,835165;-30,438660;-29,805791;-29,144810;-21,211432;-19,512011;-21,505722;-40,220985;-39,430120;-38,507986;-41,438169;-40,049118;-38,752498;-30,443110;-29,794060;-29,220964;-0,108713;-29,220386
322500,000000;-0,123801;-21,574867;-21,316578;-21,318893;-30,556314;-29,946160;-29,462338;-21,590250;-19,749330;-21,761748;-40,196492;-39,410295;-38,432024;-41,277067;-39,943725;-38,683776;-30,546743;-29,922417;-29,529259;-0,109328;-29,528036
324362,000000;-0,124338;-21,905441;-21,743352;-21,676545;-30,587998;-30,033954;-29,701690;-21,948031;-19,978486;-22,020354;-40,105371;-39,322923;-38,353342;-41,096608;-39,792135;-38,615743;-30,565866;-30,002246;-29,755280;-0,110155;-29,753144
326235,000000;-0,125387;-22,032046;-21,962163;-21,819829;-30,522994;-30,023565;-29,799454;-22,281711;-20,195399;-22,271754;-39,981085;-39,197926;-38,267892;-40,932490;-39,628986;-38,545667;-30,493726;-29,989837;-29,838865;-0,111026;-29,836195
328118,000000;-0,125995;-21,989086;-21,976349;-21,777445;-30,406478;-29,940675;-29,783418;-22,584820;-20,393187;-22,504718;-39,876672;-39,075092;-38,184544;-40,822275;-39,490523;-38,478775;-30,375448;-29,909359;-29,811326;-0,111677;-29,807698
330012,000000;-0,126691;-21,852440;-21,854740;-21,626154;-30,276919;-29,826794;-29,711569;-22,850902;-20,564476;-22,707358;-39,844191;-38,990780;-38,114631;-40,801513;-39,403724;-38,425717;-30,247223;-29,800447;-29,728910;-0,111941;-29,723800
331917,000000;-0,127317;-21,689175;-21,670026;-21,429123;-30,131369;-29,690551;-29,614363;-23,078196;-20,703874;-22,873290;-39,891670;-38,956128;-38,052771;-40,859824;-39,371023;-38,384802;-30,103778;-29,671461;-29,620146;-0,112733;-29,614179
333834,000000;-0,128058;-21,535617;-21,467184;-21,222534;-29,949573;-29,570621;-29,492858;-23,280903;-20,821206;-23,009474;-39,955555;-38,937663;-37,977437;-40,922942;-39,352299;-38,338911;-29,923915;-29,508340;-29,487108;-0,113226;-29,481025
335761,000000;-0,128763;-21,394124;-21,283871;-21,025101;-29,738473;-29,365978;-29,346874;-23,476132;-20,932191;-23,134410;-39,963336;-38,896946;-37,877542;-40,921560;-39,306789;-38,273943;-29,715316;-29,365033;-29,332720;-0,114114;-29,326592
337699,000000;-0,129433;-21,260762;-21,139889;-20,845087;-29,576506;-29,152406;-29,185679;-23,668891;-21,044672;-23,257515;-39,900854;-38,839151;-37,760778;-40,852395;-39,240560;-38,190395;-29,504057;-29,157764;-29,167492;-0,114863;-29,160956
339649,000000;-0,130199;-21,149660;-21,041410;-20,685583;-29,373871;-28,947219;-29,019322;-23,854876;-21,155472;-23,376047;-39,808603;-38,788612;-37,640396;-40,756612;-39,180204;-38,097450;-29,356433;-28,955983;-29,000230;-0,115593;-28,993525
341610,000000;-0,130985;-21,071141;-20,974270;-20,545246;-29,185954;-28,756166;-28,854140;-24,029280;-21,259959;-23,485040;-39,723545;-38,750692;-37,523686;-40,669638;-39,132440;-38,002315;-29,170986;-28,766145;-28,836008;-0,116218;-28,828372
343582,000000;-0,131620;-20,999941;-20,908628;-20,417413;-29,009955;-28,577568;-28,692986;-24,189610;-21,355813;-23,580597;-39,639229;-38,701710;-37,411810;-40,585227;-39,076108;-37,907185;-28,997023;-28,587927;-28,676202;-0,116799;-28,667692
345565,000000;-0,132413;-20,902516;-20,813008;-20,294660;-28,841944;-28,409472;-28,536578;-24,334023;-21,441163;-23,660890;-39,529930;-38,615965;-37,301675;-40,480029;-38,987843;-37,811129;-28,830845;-28,419473;-28,521668;-0,117451;-28,512244
347560,000000;-0,133021;-20,775813;-20,688121;-20,172696;-28,679716;-28,248429;-28,386563;-24,462418;-21,515851;-23,724645;-39,392459;-38,495340;-37,191222;-40,349691;-38,868153;-37,713920;-28,670449;-28,257482;-28,372728;-0,118094;-28,362553
349567,000000;-0,133524;-20,634769;-20,548177;-20,050202;-28,522548;-28,092986;-28,243649;-24,574028;-21,579533;-23,771168;-39,240958;-38,356720;-37,079859;-40,206279;-38,732057;-37,616400;-28,515114;-28,101105;-28,231451;-0,118710;-28,220344
351585,000000;-0,134124;-20,491934;-20,405683;-19,928377;-28,374823;-27,945694;-28,113188;-24,669587;-21,632672;-23,800542;-39,090958;-38,217235;-36,971193;-40,064480;-38,594217;-37,523097;-28,368630;-27,952505;-28,102386;-0,119256;-28,090693
353615,000000;-0,134830;-20,352703;-20,266410;-19,808008;-28,248564;-27,812894;-28,002492;-24,748469;-21,674775;-23,812483;-38,954973;-38,090894;-36,872713;-39,940274;-38,466900;-37,439320;-28,243941;-27,818468;-27,992807;-0,119943;-27,979715
355656,000000;-0,135501;-20,219685;-20,132757;-19,689787;-28,171963;-27,713912;-27,917337;-24,810753;-21,706274;-23,807634;-38,848731;-37,993899;-36,799037;-39,857682;-38,368013;-37,372054;-28,168669;-27,718346;-27,908848;-0,120656;-27,894567
357709,000000;-0,136506;-20,091956;-20,004804;-19,574394;-28,181849;-27,680452;-27,857551;-24,855755;-21,726467;-23,785339;-38,789065;-37,942960;-36,769526;-39,847178;-38,321567;-37,322710;-28,179576;-27,684827;-27,849677;-0,121484;-27,834402
359774,000000;-0,137353;-19,967056;-19,880526;-19,461249;-28,280842;-27,738414;-27,810545;-24,882670;-21,734163;-23,744954;-38,778946;-37,938711;-36,787569;-39,909532;-38,343073;-37,285773;-28,279287;-27,742904;-27,803205;-0,122250;-27,786584
361851,000000;-0,138377;-19,843680;-19,758195;-19,351574;-28,388342;-27,851178;-27,757383;-24,893161;-21,730537;-23,686719;-38,784004;-37,943303;-36,816540;-39,978139;-38,399888;-37,246526;-28,386563;-27,855662;-27,750236;-0,123114;-27,732255
363941,000000;-0,139233;-19,722451;-19,637146;-19,245018;-28,415009;-27,919845;-27,683923;-24,887899;-21,716650;-23,610990;-38,753400;-37,910258;-36,805890;-39,979699;-38,419343;-37,191662;-28,412606;-27,924883;-27,677109;-0,123889;-27,658084
366041,000000;-0,139939;-19,604219;-19,518582;-19,141720;-28,355595;-27,896335;-27,592260;-24,866761;-21,693386;-23,518890;-38,674675;-37,832150;-36,745367;-39,911423;-38,371613;-37,118608;-28,353028;-27,901640;-27,585705;-0,124453;-27,565468
368154,000000;-0,140637;-19,490770;-19,406238;-19,042125;-28,249126;-27,806853;-27,490952;-24,828317;-21,660105;-23,409448;-38,568914;-37,729957;-36,654421;-39,808518;-38,279855;-37,035229;-28,246926;-27,812210;-27,484617;-0,125202;-27,463035
370280,000000;-0,141122;-19,382988;-19,301739;-18,946044;-28,127501;-27,687732;-27,388554;-24,768193;-21,614504;-23,280814;-38,458386;-37,623533;-36,552379;-39,700354;-38,173064;-36,948180;-28,125509;-27,693480;-27,381888;-0,125678;-27,358673
372418,000000;-0,142023;-19,283804;-19,207832;-18,853221;-28,007076;-27,562812;-27,290004;-24,683560;-21,553828;-23,131320;-38,357439;-37,525057;-36,450886;-39,601979;-38,070073;-36,862720;-28,004478;-27,570035;-27,282768;-0,126515;-27,258034
374568,000000;-0,142958;-19,196105;-19,127332;-18,762585;-27,889094;-27,441423;-27,195222;-24,575749;-21,475910;-22,959298;-38,268532;-37,436540;-36,351650;-39,513653;-37,976748;-36,779471;-27,885045;-27,449693;-27,187331;-0,127264;-27,160747
376730,000000;-0,143621;-19,123091;-19,061984;-18,673258;-27,767636;-27,321425;-27,099930;-24,451898;-21,382944;-22,765573;-38,184120;-37,352500;-36,251447;-39,424997;-37,888570;-36,695707;-27,761967;-27,330833;-27,091535;-0,127969;-27,063969
